text	label
ask an agent how i can file a consumer complaint for a service	complaint
I want to track my delivery, tell me how I can do it	track_order
i want to get some bills, tell me how I can do it	get_invoice
where is my order?	track_order
i want to remove my online account, how can i do it?	delete_account
how can I report payment issues?	payment_issue
i have no account, i need help registering	create_account
i cant understand you, can u speak with a human agent?	contact_human_agent
I purchased something, how can I change my purchase?	change_order
I lost my bill, view it	check_invoices
where to lodge a complaint for a service	complaint
i want to know if i can download some bills	get_invoice
I forgot my account password, what can I do to recover it?	recover_password
I can't find my bill, can you check it?	check_invoices
how can I know where my package is?	track_order
ask an agent to call Client Service	contact_customer_service
please, can you find information about the email address to contact Client Service?	contact_customer_service
I want to see the mail of Customer Support	contact_customer_service
i got an error when i tried to pay, but i was charged anyway, help me notify it	payment_issue
tell me about requesting a bill	get_invoice
the show was postponed and i wanna obtain a refund	get_refund
